UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Machine_Age_Years,Operating_Hours,Days_Since_Last_Maintenance,Maintenance_Count_Last_Year,Energy_Consumption_kWh,Vibration_Level_mm_s,Humidity_Percent,Ambient_Dust_Level_ug_m3,Maintenance_Cost_USD
7350,L54529,L,299.7,310.2,1633,36.5,24,0,0,0,0,0,0,5,6768,365,3,54.75,1.1,52.8,30.1,528.21
7351,L54530,L,299.7,310.2,1469,39.5,26,0,0,0,0,0,0,6,7726,307,2,55.52,2.16,64.2,21.5,514.88
7352,L54531,L,299.7,310.2,1458,43.4,28,0,0,0,0,0,0,4,5053,346,2,62.59,2.37,56.5,34.5,585.52
7353,M22212,M,299.7,310.2,1440,42.8,30,0,0,0,0,0,0,1,4432,336,1,58.53,1.59,63.0,18.0,256.92
7354,L54533,L,299.8,310.3,1687,30.4,33,0,0,0,0,0,0,5,8807,352,4,45.07,1.41,67.7,37.1,735.17
7355,M22214,M,299.7,310.3,1429,47.7,35,0,0,0,0,0,0,5,6124,331,3,61.05,2.1,51.6,24.8,472.6
7356,L54535,L,299.6,310.2,1588,34.1,38,0,0,0,0,0,0,3,7057,349,3,53.49,1.28,54.2,28.6,429.88
7357,L54536,L,299.6,310.2,1333,51.2,40,0,0,0,0,0,0,5,7582,334,3,61.09,3.28,60.9,24.0,617.88
7358,L54537,L,299.6,310.1,1487,42.9,42,0,0,0,0,0,0,5,6974,282,3,56.66,1.53,47.6,37.7,516.71
7359,M22218,M,299.5,310.1,1659,31.5,44,0,0,0,0,0,0,3,5140,334,1,58.26,2.28,55.5,16.3,320.02
7360,M22219,M,299.4,310.0,1512,43.2,47,0,0,0,0,0,0,6,8140,306,3,58.44,2.09,67.7,34.4,622.32
7361,L54540,L,299.5,310.1,1585,35.2,50,0,0,0,0,0,0,5,6269,282,2,57.65,1.79,56.5,20.2,420.32
7362,L54541,L,299.5,310.0,1502,38.5,52,0,0,0,0,0,0,5,9504,323,4,56.3,1.83,70.3,26.6,792.23
7363,L54542,L,299.5,310.0,1594,35.1,54,0,0,0,0,0,0,5,8099,328,3,49.35,2.91,44.1,35.1,535.61
7364,L54543,L,299.5,310.0,1412,48.9,56,0,0,0,0,0,0,8,13046,283,1,63.53,2.58,59.1,26.9,303.27
7365,L54544,L,299.5,309.9,1402,51.7,58,0,0,0,0,0,0,6,10241,285,4,69.01,2.1,61.9,35.8,844.12
7366,L54545,L,299.6,310.1,2057,20.4,60,0,0,0,0,0,0,6,10723,251,5,57.9,2.22,58.8,38.0,840.68
7367,H36780,H,299.6,310.1,1531,36.8,62,0,0,0,0,0,0,5,5721,236,2,52.22,2.14,51.5,14.0,417.52
7368,M22227,M,299.5,310.1,1359,61.1,67,0,0,0,0,0,0,7,10115,277,5,74.95,3.12,37.5,37.8,867.55
7369,M22228,M,299.6,310.2,1620,30.0,70,0,0,0,0,0,0,9,14804,305,5,55.85,3.21,68.4,47.0,902.93
7370,M22229,M,299.6,310.1,1646,29.6,73,0,0,0,0,0,0,8,10973,260,3,57.63,3.09,38.1,30.0,941.64
7371,M22230,M,299.6,310.1,1455,46.1,76,0,0,0,0,0,0,8,13580,317,7,60.07,3.03,39.0,29.1,1030.29
7372,L54551,L,299.6,310.2,1512,44.0,79,0,0,0,0,0,0,8,11069,264,5,61.5,3.29,62.0,23.0,956.02
7373,L54552,L,299.6,310.2,1473,42.7,81,0,0,0,0,0,0,5,9670,262,4,66.09,2.2,50.6,22.3,700.64
7374,L54553,L,299.6,310.1,1553,38.0,83,0,0,0,0,0,0,6,13350,257,3,60.05,3.21,56.7,40.2,680.39
7375,L54554,L,299.5,310.0,1379,50.4,85,0,0,0,0,0,0,7,13387,292,4,71.21,3.66,39.6,30.7,724.44
7376,M22235,M,299.4,309.9,1567,40.6,87,0,0,0,0,0,0,6,8339,232,4,65.9,3.29,58.5,36.0,843.95
7377,L54556,L,299.5,310.0,1481,43.1,90,0,0,0,0,0,0,6,12523,253,3,63.77,3.28,65.0,27.0,566.68
7378,L54557,L,299.5,310.0,1349,52.7,92,0,0,0,0,0,0,5,12873,238,5,68.38,2.98,36.3,29.1,750.7
7379,L54558,L,299.5,310.0,1388,52.4,94,0,0,0,0,0,0,6,15626,235,5,64.63,3.07,58.0,42.0,848.52
7380,M22239,M,299.6,310.1,1357,48.7,96,0,0,0,0,0,0,7,13433,251,5,62.96,3.14,65.8,44.8,914.83
7381,L54560,L,299.6,310.2,1743,24.8,99,0,0,0,0,0,0,8,12008,243,5,47.58,3.59,39.0,37.2,1029.45
7382,L54561,L,299.7,310.3,1495,43.1,101,0,0,0,0,0,0,7,13597,275,4,67.21,3.28,56.7,32.3,630.59
7383,L54562,L,299.8,310.4,1698,28.3,103,0,0,0,0,0,0,8,16629,241,6,51.82,2.66,55.6,29.7,1132.09
7384,M22243,M,299.7,310.4,1410,44.5,105,0,0,0,0,0,0,8,14044,256,6,62.13,4.02,59.3,42.4,1138.72
7385,L54564,L,299.7,310.4,1614,36.2,108,0,0,0,0,0,0,10,18425,241,6,51.82,3.96,51.7,39.0,1193.52
7386,M22245,M,299.8,310.5,1375,53.9,110,0,0,0,0,0,0,8,13291,275,4,75.16,3.93,37.5,46.4,793.68
7387,M22246,M,299.8,310.6,1574,31.8,113,0,0,0,0,0,0,10,17644,220,5,48.39,3.36,50.2,26.5,951.54
7388,H36801,H,299.8,310.6,1423,44.6,116,0,0,0,0,0,0,9,12286,217,6,60.06,3.65,48.3,34.5,1130.01
7389,M22248,M,299.8,310.6,1694,31.3,121,0,0,0,0,0,0,7,12419,242,5,60.13,4.28,54.2,32.8,903.46
7390,L54569,L,299.8,310.6,1707,32.5,124,0,0,0,0,0,0,9,16371,207,7,59.29,4.11,69.5,42.1,1051.99
7391,M22250,M,299.7,310.5,1490,41.2,126,0,0,0,0,0,0,7,13525,229,6,55.18,3.8,37.2,23.7,1091.3
7392,L54571,L,299.7,310.6,1675,31.3,129,0,0,0,0,0,0,9,14654,280,6,47.9,4.87,66.5,36.9,1012.52
7393,M22252,M,299.7,310.5,1492,39.3,131,0,0,0,0,0,0,8,14746,178,6,56.73,3.85,76.2,43.8,976.01
7394,M22253,M,299.7,310.5,1594,35.4,134,0,0,0,0,0,0,10,18524,250,6,52.89,2.86,75.5,42.5,1227.44
7395,L54574,L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0,8,15636,186,7,49.05,4.47,76.5,38.7,1177.39
7396,M22255,M,299.7,310.6,1572,38.0,139,0,0,0,0,0,0,10,18346,238,7,54.01,4.54,57.3,33.5,1224.24
7397,L54576,L,299.7,310.6,1616,35.1,142,0,0,0,0,0,0,11,20688,215,8,42.09,4.58,55.9,40.3,1363.58
7398,L54577,L,299.7,310.6,1737,26.1,144,0,0,0,0,0,0,12,20365,210,9,54.06,4.8,33.3,35.8,1536.52
7399,M22258,M,299.7,310.7,1498,37.8,146,0,0,0,0,0,0,9,19409,185,6,60.7,4.37,52.4,46.1,1077.59
7400,L54579,L,299.6,310.6,1642,35.1,149,0,0,0,0,0,0,10,17221,179,6,63.27,5.24,68.6,43.4,1285.32
7401,M22260,M,299.6,310.6,1633,34.2,151,0,0,0,0,0,0,11,22887,162,10,57.04,4.09,37.9,43.0,1447.62
7402,L54581,L,299.8,310.8,1409,51.9,154,0,0,0,0,0,0,13,24200,180,9,65.6,4.84,44.7,47.4,1851.82
7403,M22262,M,299.8,310.8,1463,43.5,156,0,0,0,0,0,0,9,17286,172,6,66.21,4.59,56.3,47.7,1314.55
7404,L54583,L,299.8,310.8,1376,48.6,159,0,0,0,0,0,0,10,18721,180,8,60.87,5.48,35.2,56.1,1324.07
7405,L54584,L,299.8,310.8,1553,32.2,161,0,0,0,0,0,0,15,25555,129,9,45.64,4.63,76.9,50.7,1699.0
7406,M22265,M,299.8,310.8,1530,35.2,163,0,0,0,0,0,0,11,21433,170,8,53.89,5.11,62.0,42.7,1418.75
7407,L54586,L,299.8,310.9,1545,40.7,166,0,0,0,0,0,0,8,18712,204,6,61.86,5.19,59.1,39.2,1147.15
7408,H36821,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,0,11,18749,192,8,59.83,5.3,64.7,53.6,1414.11
7409,L54588,L,299.9,310.9,1292,51.1,173,0,0,0,0,0,0,7,16841,158,5,60.13,4.96,50.9,40.2,918.64
7410,L54589,L,299.8,310.9,2084,17.6,175,0,0,0,0,0,0,12,19100,232,7,45.02,5.56,58.4,47.2,1438.66
7411,L54590,L,299.9,311.0,1747,27.6,177,0,0,0,0,0,0,13,23299,135,9,53.1,5.44,43.3,52.2,1406.67
7412,L54591,L,300.0,311.1,1425,47.8,179,0,0,0,0,0,0,11,23436,148,7,63.67,5.65,30.0,45.3,1264.63
7413,L54592,L,300.0,311.0,1637,33.6,181,0,0,0,0,0,0,11,19219,104,8,67.98,6.31,54.6,30.8,1423.43
7414,M22273,M,300.1,311.1,1616,35.2,183,0,0,0,0,0,0,14,22636,133,9,55.24,5.63,74.0,56.6,1607.98
7415,L54594,L,300.1,311.1,1619,33.4,186,0,0,0,0,0,0,10,20701,195,6,58.1,5.15,75.1,33.6,950.35
7416,L54595,L,300.1,311.2,1489,39.1,188,0,0,0,0,0,0,10,22541,128,8,50.28,6.68,52.7,39.3,1364.72
7417,M22276,M,300.1,311.2,1452,42.4,190,0,0,0,0,0,0,12,23438,91,9,62.87,6.24,51.7,37.8,1505.86
7418,M22277,M,300.1,311.3,1495,41.0,193,0,0,0,0,0,0,12,20228,160,11,57.01,6.15,36.3,41.9,1757.6
7419,M22278,M,300.2,311.4,1427,39.7,196,0,0,0,0,0,0,12,20695,141,8,57.09,5.81,67.7,45.9,1439.45
7420,L54599,L,300.1,311.4,1572,36.2,199,0,0,0,0,0,0,11,22302,151,8,64.59,6.34,60.1,52.9,1231.37
7421,L54600,L,300.1,311.3,1547,40.0,201,0,0,0,0,0,0,13,22876,115,9,57.34,5.0,52.7,42.6,1571.42
7422,M22281,M,300.1,311.4,1342,48.5,203,0,0,0,0,0,0,13,24940,91,10,57.24,6.85,31.3,57.7,1652.37
7423,L54602,L,300.0,311.2,1351,44.1,206,0,0,0,0,0,0,14,26364,112,11,54.19,6.6,33.4,35.2,1751.98
7424,L54603,L,300.0,311.3,1407,47.3,208,0,0,0,0,0,0,14,25425,132,10,64.54,6.11,56.6,38.2,1810.59
7425,M22284,M,300.1,311.4,1575,29.8,210,0,0,0,0,0,0,14,28972,111,10,51.04,6.69,36.5,41.2,1632.0
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,11,23671,121,9,48.94,6.63,61.5,48.1,1575.31
7427,M22286,M,300.0,311.4,1692,29.0,216,1,1,0,0,0,0,15,29537,90,10,45.05,7.9,62.0,42.6,1888.26
7428,L54607,L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0,3,4981,365,0,63.35,1.09,39.2,16.0,109.13
7429,M22288,M,300.0,311.4,1864,23.3,2,0,0,0,0,0,0,3,3465,363,0,56.25,1.24,55.6,40.4,229.89
7430,L54609,L,300.0,311.4,1590,33.6,5,0,0,0,0,0,0,5,5933,338,2,54.74,1.06,43.7,28.9,672.08
7431,M22290,M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,2,2269,361,1,54.64,1.07,66.3,35.9,257.52
7432,M22291,M,300.0,311.4,1352,61.8,10,0,0,0,0,0,0,6,8672,341,6,83.82,1.7,90.0,40.3,929.58
7433,L54612,L,300.1,311.4,1484,43.1,13,0,0,0,0,0,0,6,6809,365,3,66.73,1.41,53.6,38.5,718.42
7434,M22293,M,300.1,311.4,1913,21.9,15,0,0,0,0,0,0,5,9263,365,3,48.92,2.31,72.7,40.1,366.4
7435,L54614,L,300.0,311.4,1508,38.2,18,0,0,0,0,0,0,2,2091,358,1,62.99,1.12,67.3,21.8,434.41
7436,L54615,L,299.9,311.3,1504,40.7,20,0,0,0,0,0,0,1,2422,292,1,56.72,1.7,54.1,12.8,170.17
7437,L54616,L,300.0,311.4,1487,41.2,22,0,0,0,0,0,0,6,7846,310,4,54.58,1.09,61.4,36.1,748.57
7438,L54617,L,299.8,311.3,1727,30.0,24,0,0,0,0,0,0,4,5204,317,2,53.69,1.94,39.8,25.2,244.04
7439,L54618,L,299.9,311.3,1647,27.5,26,0,0,0,0,0,0,3,8029,310,1,41.69,1.09,56.7,30.8,331.62
7440,L54619,L,300.0,311.3,1493,41.4,28,0,0,0,0,0,0,6,7801,315,3,54.1,1.84,51.4,39.2,612.4
7441,L54620,L,300.0,311.4,1655,29.6,30,0,0,0,0,0,0,3,4493,357,1,54.18,2.34,71.3,19.6,226.72
7442,M22301,M,299.9,311.4,1337,54.8,32,0,0,0,0,0,0,4,5244,348,2,70.57,1.83,47.5,23.3,337.82
7443,L54622,L,300.0,311.5,1601,36.9,35,0,0,0,0,0,0,6,8837,310,4,50.32,1.38,42.3,31.3,631.51
7444,H36857,H,300.1,311.6,1589,37.9,37,0,0,0,0,0,0,3,5113,338,1,55.9,2.4,42.8,36.2,166.34
7445,L54624,L,300.2,311.7,1286,55.1,42,0,0,0,0,0,0,5,6211,324,4,62.19,2.23,65.3,23.7,517.71
7446,L54625,L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,7,9743,311,5,58.02,2.06,52.8,48.7,900.28
7447,L54626,L,300.2,311.8,1379,51.0,46,0,0,0,0,0,0,6,10185,344,3,63.6,1.67,34.8,18.8,758.68
7448,M22307,M,300.3,311.9,1677,30.8,48,0,0,0,0,0,0,7,12100,288,3,57.84,1.39,67.2,47.0,679.55
7449,L54628,L,300.3,311.8,1488,38.4,51,0,0,0,0,0,0,7,10731,305,4,56.1,3.4,36.9,35.9,677.99
7450,L54629,L,300.3,311.8,1418,45.9,53,0,0,0,0,0,0,6,9673,270,4,61.36,2.04,48.4,36.3,752.76
7451,L54630,L,300.3,311.8,1451,41.0,55,0,0,0,0,0,0,2,4334,269,2,56.7,1.88,52.5,28.6,54.74
7452,L54631,L,300.3,311.8,1508,43.1,57,0,0,0,0,0,0,4,6611,256,2,52.81,2.58,41.9,9.5,570.49
7453,L54632,L,300.3,311.7,1579,33.6,59,0,0,0,0,0,0,7,9676,265,3,53.43,1.97,34.6,31.7,584.05
7454,H36867,H,300.3,311.7,1432,47.7,61,0,0,0,0,0,0,4,5210,294,3,66.82,2.77,64.8,26.8,571.34
7455,L54634,L,300.2,311.6,1446,47.3,66,0,0,0,0,0,0,6,9116,277,3,65.42,3.33,62.8,41.7,594.39
7456,M22315,M,300.2,311.7,1597,39.5,68,0,0,0,0,0,0,7,12816,275,4,62.97,2.17,55.6,33.3,818.13
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,9,13358,271,5,69.84,2.63,59.4,49.4,1193.08
7458,L54637,L,300.1,311.6,1530,36.6,74,0,0,0,0,0,0,6,10011,329,4,66.88,3.07,34.6,46.6,506.07
7459,M22318,M,300.1,311.6,1433,51.4,76,0,0,0,0,0,0,6,10072,240,4,62.11,2.29,61.3,36.7,745.84
7460,L54639,L,300.0,311.5,1591,32.0,79,0,0,0,0,0,0,7,13822,233,4,53.84,2.52,60.0,35.6,788.54
7461,L54640,L,300.0,311.5,1445,41.6,81,0,0,0,0,0,0,8,11852,242,5,60.85,2.97,60.3,27.8,882.18
7462,L54641,L,300.0,311.5,1749,28.3,83,0,0,0,0,0,0,7,12551,263,4,50.11,4.06,60.3,39.2,685.87
7463,L54642,L,300.0,311.3,1703,30.4,85,0,0,0,0,0,0,9,14522,278,4,49.74,2.7,66.9,35.6,935.54
7464,H36877,H,300.1,311.4,1518,46.9,87,0,0,0,0,0,0,6,11217,279,3,67.47,3.03,53.6,43.3,596.49
7465,L54644,L,300.1,311.3,1535,42.3,92,0,0,0,0,0,0,8,14107,283,4,63.11,4.54,55.8,24.4,799.95
7466,M22325,M,300.1,311.4,1390,52.1,94,0,0,0,0,0,0,8,13916,249,4,62.47,3.75,39.0,30.8,769.88
7467,H36880,H,300.3,311.6,1801,23.6,97,0,0,0,0,0,0,7,13955,237,3,39.27,2.58,63.2,41.6,624.11
7468,H36881,H,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,9,15346,292,6,56.93,3.43,47.0,51.9,1141.06
7469,L54648,L,300.3,311.6,1560,37.7,107,0,0,0,0,0,0,9,18232,153,7,53.96,3.97,47.8,44.0,1256.84
7470,L54649,L,300.3,311.6,1607,33.5,109,0,0,0,0,0,0,10,16972,236,7,57.27,4.45,50.1,50.4,1162.3
7471,L54650,L,300.4,311.6,1332,54.6,111,0,0,0,0,0,0,9,13240,245,5,64.5,4.47,42.1,39.7,929.69
7472,L54651,L,300.3,311.7,1365,53.3,113,0,0,0,0,0,0,9,16842,286,4,67.56,4.11,53.7,51.9,941.84
7473,M22332,M,300.3,311.6,1617,32.5,115,0,0,0,0,0,0,8,15363,177,6,44.97,4.23,64.9,38.3,1208.22
7474,M22333,M,300.3,311.6,1304,62.8,118,0,0,0,0,0,0,8,14959,211,4,68.32,3.3,41.7,40.5,968.33
7475,L54654,L,300.3,311.7,1989,22.3,121,0,0,0,0,0,0,11,18256,179,7,46.06,3.68,54.8,44.1,1440.57
7476,H36889,H,300.3,311.6,1339,53.4,123,0,0,0,0,0,0,10,14363,163,6,66.89,3.43,63.0,38.3,1139.88
7477,L54656,L,300.2,311.5,1492,41.8,128,0,0,0,0,0,0,8,12440,205,3,55.9,4.72,30.0,39.9,783.52
7478,M22337,M,300.1,311.3,1518,40.2,130,0,0,0,0,0,0,10,20321,234,8,59.66,4.44,77.3,42.5,1396.68
7479,L54658,L,300.1,311.3,1479,39.5,133,0,0,0,0,0,0,6,12307,242,3,49.23,4.38,49.5,36.1,526.15
7480,M22339,M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,9,18323,187,6,52.46,5.15,43.8,20.5,1067.76
7481,M22340,M,300.2,311.4,1570,35.3,138,0,0,0,0,0,0,11,17005,219,7,54.3,4.72,56.0,35.5,1259.45
7482,H36895,H,300.2,311.4,1506,36.1,141,0,0,0,0,0,0,10,16775,190,6,47.84,5.09,46.9,36.3,1212.54
7483,M22342,M,300.2,311.6,1510,47.5,146,0,0,0,0,0,0,10,19588,206,7,66.54,5.03,54.2,28.5,1319.6
7484,L54663,L,300.2,311.6,1671,28.8,149,0,0,0,0,0,0,6,13751,221,4,40.14,5.15,46.0,25.0,709.7
7485,M22344,M,300.3,311.6,1312,53.4,151,0,0,0,0,0,0,10,19602,178,7,64.31,4.25,68.5,46.1,1217.33
7486,L54665,L,300.3,311.6,1595,38.8,154,0,0,0,0,0,0,11,20110,213,8,62.78,5.34,87.2,45.0,1331.88
7487,L54666,L,300.3,311.7,1635,31.8,156,0,0,0,0,0,0,11,19908,141,6,42.02,5.14,63.7,50.2,1127.21
7488,L54667,L,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,12,20490,195,8,59.2,4.75,57.4,51.7,1429.43
7489,L54668,L,300.3,311.7,1545,43.5,160,0,0,0,0,0,1,11,18609,204,6,56.5,5.34,48.4,50.3,1192.88
7490,M22349,M,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,11,22594,199,6,48.51,5.69,67.7,42.8,1171.34
7491,M22350,M,300.4,311.8,1707,30.0,165,0,0,0,0,0,0,9,20576,131,7,59.64,5.08,45.8,49.2,1119.62
7492,L54671,L,300.4,311.8,1320,57.9,168,0,0,0,0,0,0,11,19202,157,7,68.78,4.83,58.8,37.9,1231.36
7493,M22352,M,300.3,311.7,1319,51.4,170,0,0,0,0,0,0,10,17994,170,7,74.11,4.9,48.8,50.8,1229.1
7494,L54673,L,300.2,311.7,1448,54.2,173,0,0,0,0,0,0,9,18063,171,7,68.97,4.63,39.9,45.5,1250.68
7495,L54674,L,300.2,311.8,1436,48.2,175,0,0,0,0,0,0,10,20386,158,6,64.5,5.29,52.4,45.6,1070.26
7496,L54675,L,300.3,311.9,1609,34.0,177,0,0,0,0,0,0,14,24492,195,10,58.95,5.72,43.2,48.2,1613.53
7497,L54676,L,300.2,311.8,1464,44.5,179,0,0,0,0,0,0,12,23204,111,9,64.73,6.34,72.7,38.9,1448.63
7498,M22357,M,300.3,311.8,1483,45.1,181,0,0,0,0,0,0,12,22471,141,8,63.61,5.12,46.0,44.4,1471.94
7499,M22358,M,300.2,311.8,1748,28.5,184,0,0,0,0,0,0,11,21308,94,8,49.55,5.78,53.4,30.2,1446.45
7500,L54679,L,300.3,311.8,1746,26.3,187,0,0,0,0,0,0,10,24035,159,8,42.11,5.69,47.2,48.7,1301.32
7501,L54680,L,300.2,311.8,1410,51.4,189,0,0,0,0,0,0,14,24517,155,9,59.9,5.72,40.2,44.5,1541.0
7502,L54681,L,300.2,311.7,1640,30.8,191,0,0,0,0,0,0,9,21855,236,9,58.89,5.01,63.2,35.0,1299.58
7503,H36916,H,300.3,311.7,1655,29.9,193,0,0,0,0,0,0,12,25255,164,10,60.23,5.32,53.9,29.7,1544.4
7504,M22363,M,300.3,311.7,1646,28.9,198,0,0,0,0,0,0,13,25266,137,9,51.35,6.86,83.1,37.9,1561.37
7505,L54684,L,300.4,311.8,1589,42.0,201,0,0,0,0,0,0,13,21756,131,9,52.77,6.53,67.6,67.3,1442.73
7506,L54685,L,300.5,311.9,1546,39.4,203,0,0,0,0,0,0,12,23582,112,8,54.79,6.22,55.8,39.2,1456.15
7507,L54686,L,300.5,311.9,1511,41.8,205,0,0,0,0,0,0,10,20453,123,7,56.18,6.36,59.4,48.5,1291.18
7508,L54687,L,300.5,311.9,1750,28.3,207,0,0,0,0,0,0,12,23745,125,9,48.94,6.55,53.9,33.9,1423.56
7509,M22368,M,300.5,311.9,1730,27.5,209,0,0,0,0,0,0,12,22211,55,9,46.28,6.0,42.7,33.4,1456.54
7510,L54689,L,300.6,311.9,1372,60.1,212,1,0,0,0,1,0,12,25074,117,7,77.27,8.1,37.8,43.9,1310.71
7511,L54690,L,300.5,311.8,1524,38.9,214,1,1,0,0,0,0,15,29107,111,11,59.11,8.04,42.3,50.6,1838.92
7512,L54691,L,300.4,311.8,1601,36.1,0,0,0,0,0,0,0,1,2955,365,1,64.41,1.08,71.0,17.3,179.12
7513,M22372,M,300.5,311.8,1636,34.4,2,0,0,0,0,0,0,4,4317,359,3,53.55,0.5,58.1,28.0,618.38
7514,L54693,L,300.4,311.8,2261,14.9,5,0,0,0,0,0,0,3,2236,336,1,48.33,0.79,61.4,19.9,219.46
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,5,6843,365,3,57.32,1.43,64.4,39.8,389.69
7516,M22375,M,300.4,311.9,1335,58.3,9,0,0,0,0,0,0,3,6639,356,3,77.6,1.05,52.6,42.2,496.73
7517,M22376,M,300.3,311.7,1236,57.5,12,0,0,0,0,0,0,5,6644,347,3,64.12,0.5,47.7,38.4,526.05
7518,L54697,L,300.3,311.7,1445,47.3,15,0,0,0,0,0,0,3,4953,309,2,66.27,1.19,79.2,15.1,413.17
7519,L54698,L,300.2,311.5,1500,40.8,17,0,0,0,0,0,0,5,6413,340,5,59.95,1.7,61.4,33.6,1032.48
7520,L54699,L,300.2,311.6,1999,21.0,19,0,0,0,0,0,0,2,2500,325,2,50.4,1.53,35.0,19.4,224.07
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,1,3132,333,0,55.18,0.68,33.9,17.4,50.0
7522,M22381,M,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,5,6876,359,4,67.2,2.09,64.0,35.7,708.7
7523,L54702,L,300.1,311.5,1334,54.0,26,0,0,0,0,0,0,5,7775,314,3,64.16,1.53,44.4,30.9,646.47
7524,M22383,M,300.1,311.5,1343,46.2,28,0,0,0,0,0,0,5,8021,325,2,56.97,1.87,53.4,31.0,643.99
7525,L54704,L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,4,6716,344,1,48.47,2.3,30.0,28.4,237.83
7526,H36939,H,300.1,311.5,1383,49.1,33,0,0,0,0,0,0,7,10722,317,4,63.48,1.76,49.4,26.8,672.91
7527,L54706,L,300.1,311.4,1660,31.4,38,0,0,0,0,0,0,4,5230,365,2,54.63,1.0,65.9,19.9,320.7
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,0,6,7629,324,2,60.45,2.88,48.6,29.8,436.15
7529,M22388,M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,6,9026,277,3,55.19,0.95,41.0,30.5,575.26
7530,L54709,L,300.1,311.4,1467,35.7,45,0,0,0,0,0,0,8,11597,286,4,54.12,1.96,52.1,39.3,816.96
7531,M22390,M,300.1,311.4,1617,39.3,47,0,0,0,0,0,0,5,7332,280,3,59.14,2.82,55.4,37.1,563.13
7532,H36945,H,300.1,311.4,1377,56.7,50,0,0,0,0,0,0,5,8612,280,4,65.03,1.9,50.8,28.6,552.11
7533,M22392,M,300.0,311.3,1629,32.1,55,0,0,0,0,0,0,4,8637,315,1,62.43,2.06,36.1,29.4,126.81
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,8,13991,262,4,56.43,2.34,59.7,43.4,789.16
7535,L54714,L,300.0,311.2,1418,47.3,60,0,0,0,0,0,0,7,13218,283,4,72.03,2.41,48.1,32.0,683.73
7536,L54715,L,300.0,311.2,1629,31.7,62,0,0,0,0,0,0,7,9218,325,6,49.85,2.12,57.1,37.5,940.42
7537,L54716,L,300.1,311.3,2579,12.5,64,1,0,0,1,0,0,11,14336,273,9,54.09,4.28,43.3,43.7,1608.08
7538,L54717,L,300.1,311.3,1305,64.7,66,0,0,0,0,0,0,7,10936,306,4,74.99,3.19,70.0,31.4,825.61
7539,M22398,M,300.2,311.4,1450,38.5,68,0,0,0,0,0,0,4,7980,233,3,65.5,2.43,63.6,17.8,483.46
7540,L54719,L,300.2,311.3,1487,36.9,71,0,0,0,0,0,0,6,10037,269,1,61.12,3.03,50.7,24.4,461.67
7541,M22400,M,300.2,311.3,1587,31.2,73,0,0,0,0,0,0,5,8456,251,4,56.13,2.37,58.7,38.3,788.37
7542,M22401,M,300.3,311.5,1528,40.9,76,0,0,0,0,0,0,6,10163,283,4,56.11,3.59,74.6,19.1,856.69
7543,M22402,M,300.4,311.6,1401,49.9,79,0,0,0,0,0,0,6,11480,239,4,75.46,3.44,69.1,46.2,875.75
7544,L54723,L,300.3,311.5,1446,45.0,82,0,0,0,0,0,0,6,8896,329,3,72.38,3.01,73.1,26.6,579.48
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0,5,13295,215,6,59.26,3.42,62.3,15.8,1030.91
7546,L54725,L,300.2,311.4,1891,22.6,86,0,0,0,0,0,0,10,15901,296,8,49.51,3.91,48.5,35.7,1329.44
7547,H36960,H,300.2,311.5,1454,42.8,88,0,0,0,0,0,0,8,15136,286,5,64.96,2.7,62.1,18.0,1041.38
7548,L54727,L,300.1,311.4,1430,40.9,93,0,0,0,0,0,0,7,11715,263,6,48.4,2.8,75.4,20.3,976.3
7549,L54728,L,300.2,311.4,1495,43.6,95,0,0,0,0,0,0,9,15937,253,6,67.39,3.56,62.3,38.8,1081.89
7550,L54729,L,300.3,311.4,1544,41.6,97,0,0,0,0,0,0,9,15315,304,7,65.72,2.78,45.1,25.5,1099.66
7551,M22410,M,300.3,311.4,1554,34.3,99,0,0,0,0,0,0,8,15340,320,4,51.36,2.7,55.8,23.9,698.66
7552,M22411,M,300.2,311.3,1491,37.3,102,0,0,0,0,0,0,9,15092,236,4,44.97,2.75,64.1,38.4,880.74
7553,L54732,L,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,8,16652,244,4,61.17,3.7,57.1,36.6,896.95
